Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
14140040,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Balnearia,Museo Histórico Municipal San José Estación Balnearia,Ex Estación del Ferrocarril Belgrano,,X5141AGA,3563,420 876,,,-310.131.610,-626.671.100,Localización precisa,,DNPyM,Municipal,,2017
14182060,14,14182,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Municipal De Bellas Artes Walter De Navazio,General Paz 48,,X2550DYB,3534,426 488,,,-326.303.060,-626.896.210,Localización precisa,,DNPyM,Municipal,1960,2017
14182060,14,14182,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Histórico Regional Sgto. Lorenzo De Lara,General Paz 48,,X2550DYB,3534,426 488,tulio@southlink.com.ar,,-326.303.060,-626.896.210,Localización precisa,,DNPyM,Municipal,1977,2017
14182060,14,14182,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Bell Ville,Museo Atelier Carlos López Álvarez,Hipólito Irigoyen 710,,X2550AGP,3534,424 416,,,-326.326.620,-626.957.840,Localización precisa,,DNPyM,Privada,2007,2017
14112010,14,14112,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Cerro Colorado,Reserva Natural Y Cultural Cerro Colorado Museo Arqueológico,Calle Pública S/N,,X5244AEB,,,,,-300.990.700,-639.327.980,Localización precisa,,DNPyM,Provincial,,2017
14021050,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Colonia Caroya,Estancia Jesuítica De Caroya,Ruta E 66 S/N,,X5223AVH,3525,462 300,,,-310.196.860,-640.667.090,Localización precisa,,DNPyM,Provincial,,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Obispo Fray José Antonio De San Alberto,Caseros 124,,X5000AHD,351,434 1616,,,-314.177.000,-641.869.000,Localización precisa,,DNPyM,Privada,,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Dr. Alfredo Stelzner,Vélez Sarsfield 299,,X5000JJC,351,433 2100,,,-314.186.880,-641.881.590,Localización precisa,,DNPyM,Nacional,,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Del Banco De La Provincia De Córdoba,San Jerónimo 166,,X5000AGD,351,420 7207,,,-314.177.000,-641.826.000,Localización precisa,,DNPyM,Provincial,,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Bellas Artes Emilio A. Caraffa,Avda. Hipólito Irigoyen 651,,X5000JHG,351,433 3412,museocaralla@cba.gov.ar,,-314.283.000,-641.839.000,Localización precisa,,DNPyM,Provincial,1918,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Municipal De Bellas Artes Dr. Genaro Pérez,Avda. Gral. Paz 33,,X5000XLA,351,434 1646,museogenaroperez@Cordoba.com.ar,,-314.144.000,-641.866.000,Localización precisa,,DNPyM,Municipal,1947,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Arte Religioso Juan De Tejeda,Independencia 122,,X5000IUD,351,570 2545,,,-314.173.000,-641.849.000,Localización precisa,,DNPyM,Mixta: Municipal / Privada,1974,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Meteorológico Nacional Dr. Benjamín A. Gould,San Luis 808,,X5000BBL,351,434 2221,,www.smn.gov.ar/museo/cordoba/inicio.html,-314.206.000,-641.987.000,Localización precisa,,DNPyM,Nacional,1992,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico De La Universidad Nacional De Córdoba - Manzana Jesuítica,Obispo Trejo 242,,X5000IYF,351,433 2075,direccion@museohist.unc.edu.ar,,-314.183.000,-641.868.000,Localización precisa,,DNPyM,Nacional,2004,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Hospital De Clínicas,Santa Rosa 1564,,X5000ETF,351,433 7014 INT 112,museohnc@hotmail.com,,-314.063.000,-642.040.000,Localización precisa,,DNPyM,Nacional,2005,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Provincial De Ciencias Naturales Arturo U. Illia,Poeta Lugones 395 - Barrio Nueva Córdoba,,X5000HZD,351,434 4070,,,-314.274.460,-641.813.740,Localización precisa,,DNPyM,Provincial,2011,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Histórico Provincial Marqués De Sobremonte,Rosario de Santa Fe 218,,X5000ACF,351,433 1661,,,-314.168.000,-641.811.000,Localización precisa,,DNPyM,Provincial,1887,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Astronómico Pte. D.F. Sarmiento - Dr. B.A. Gould,Laprida 854,,X5000BGR,351,433 2146,,,-314.214.460,-641.987.860,Localización precisa,,DNPyM,Nacional,,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo De Antropología,Av. Hipólito Irigoyen 174,,X5000JHO,351,433 1058,museo@ffyh.unc.edu.ar,,-314.227.000,-641.880.000,Localización precisa,,DNPyM,Nacional,1946,2017
14014010,14,14014,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Córdoba,Museo Casa De La Reforma Universitaria,"La Rioja, Esquina Paseo de la Reforma",,X5000EWF,351,433 7060,,,-314.050.700,-642.048.160,Localización precisa,,DNPyM,Nacional,1999,2017
14091110,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Cruz Chica,Museo La Casa De Manuel Mujica Lainez,Manuel Mujica Lainez S/N,,X5178AHB,,,,,-309.816.970,-644.908.820,Localización precisa,,DNPyM,Privada,1991,2017
14140190,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,El Fuertecito,Museo Escolar El Fuertecito,Alicia  Rossi de Comba S/N,,X2428XAC,3576,490 021,,,-314.063.790,-629.733.650,Localización precisa,,DNPyM,Provincial,2009,2017
14140200,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,El Tío,Museo Histórico Municipal Estación El Tío,"25 de Mayo S/N, Ex Estación Ferroviaria",,X2432AMR,3576,491 015,,,-313.869.940,-628.284.760,Localización precisa,,DNPyM,Municipal,2010,2017
14007210,14,14007,,Espacios de Exhibición Patrimonial,Museos,Córdoba,"Embalse, Río Tercero",Museo Eva Perón,Camino a la Cruz S/N,,X5856BTC,3571,486 859,,,-322.089.320,-644.005.990,Localización precisa,,DNPyM,Nacional,,2017
14021140,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Jesús María,Estancia De Jesús María - Museo Jesuítico Nacional,Pedro de Oñate S/N,,X5220CWO,3525,421 256,mjn-jm@coo85.com.ar,,-309.701.000,-640.972.000,Localización precisa,,DNPyM,Nacional,1946,2017
14021150,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Calera,Museo Ricardo Pedroni,"San Martín 425, Barrio Centro",,X5151EMI,3543,466 022,,,-313.449.990,-643.380.480,Localización precisa,,DNPyM,Provincial,1963,2017
14056100,14,14056,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Carlota,Museo Réplica Del Tercer Fuerte De La Punta Del Sauce,Hilarión Abaca Parque Costanero,,X2670AKJ,3584,429 687,,,-334.225.650,-632.969.750,Localización precisa,,DNPyM,Municipal,1997,2017
14091110,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Cumbre,Museo Sala Miguel Ocampo,José Hernández 630,,X5180GQB,3548,457 036,,,-309.864.840,-644.827.310,Localización precisa,,DNPyM,Privada,2007,2017
14091120,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo De Ferrocarriles En Miniatura Trenshow,"Las Murallas 200, Villa Edén",,X5172BDB,3548,423 041,info@trenshow.net,,-310.944.140,-644.864.150,Localización precisa,,DNPyM,Privada,1987,2017
14091120,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Falda,Museo Del Deporte Pierre De Coubertin,Dr. Meincke 32,,X5172ABB,,,,,-310.927.830,-644.848.610,Localización precisa,,DNPyM,Privada,1992,2017
14140240,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Paquita,Museo Municipal Remembranza,Antigua Estación Ferroviaria de la Paquita,,X2416AWC,3562,495 009,,,-309.095.070,-622.154.490,Localización precisa,,DNPyM,Municipal,,2017
14105110,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Regional Del Trabajo,Bv. Sarmiento Esq. Rivadavia (Predio Ferroviario),,X5137AYF,3575,491 001,,,-308.949.880,-630.010.670,Localización precisa,,DNPyM,Municipal,2011,2017
14105110,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Para,Museo Histórico Municipal La Para,Gral. Roca 551 - Ex Estación del Ferrocarril,,X5137AWK,3575,491 446,museolapara@cooplapara.com.ar,,-308.949.880,-630.010.670,Localización precisa,,DNPyM,Municipal,1989,2017
14021170,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Arqueológico La Puerta,"Calle Principal S/N,  frente a plaza principal",,4711,383,449 9621,,,-281.426.000,-658.006.720,Localización precisa,,DNPyM,Municipal,,2017
14021170,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Puerta,Museo Histórico Municipal,9 de Julio y Pasaje Intendente Omar Oviedo Rojas (Ex Estación Ferroviaria),,X5137ADQ,3575,422 040,,,-308.950.610,-632.532.660,Localización precisa,,DNPyM,Municipal,2004,2017
14140250,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,La Tordilla,Museo Histórico Municipal De La Tordilla,Av. Libertad 121,,X2435ALG,3576,496 011,,,-312.376.910,-630.599.030,Localización precisa,,DNPyM,Municipal,2009,2017
14084030,14,14084,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Laboulaye,Archivo Y Museo Histórico Manuel A. Moreira,Prown y Rivadavia,,X6120ESP,,,,,-341.297.540,-633.876.200,Localización precisa,,DNPyM,Municipal,,2017
14021160,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Las vertientes de la Granja,Museo Particular Atahualpa,Ruta E-53 s/n,,X5107XAL,3525,491 500,,,-332.863.420,-645.781.200,Localización precisa,,DNPyM,Privado,1990,2017
14063160,14,14063,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Leones,Museo William Henry Partridge,Intendente Zanotti 858,,X2594DPL,3472,481 850,,,-326.561.060,-623.066.940,Localización precisa,,DNPyM,Privada,1967,2017
14091140,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Los Cocos,Museo La Loma,Av. Dra. Cecilia Grierson 1898,,X5182ACA,3548,492 140,museolaloma@mundomail.net,,-309.294.290,-645.025.860,Localización precisa,,DNPyM,Municipal,1980,2017
14119120,14,14119,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Luque,Museo Histórico Municipal,Predio de Ex Ferrocarriles Argentinos Entre Santa Fe y Bv. Chacabuco,,X5967ABL,573,801 13 / 803 48,,,-316.493.120,-633.447.930,Localización precisa,,DNPyM,Municipal,1995,2017
14140280,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Marull,Museo Municipal De Marull,"Av. Mariano Marull S/N, Ex Estación Ferroviaria",,X5139AOP,3563,492 008,museomarull@hotmail.com,,-309.969.760,-628.258.430,Localización precisa,,DNPyM,Municipal,2005,2017
14126090,14,14126,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo De Las Campanas,Urquiza 962,,X5889CXE,3544,471 736,,,-317.281.570,-650.019.510,Localización precisa,,DNPyM,Privada,,2017
14126090,14,14126,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Mina Clavero,Museo Piedra Cruz Sur,Av. Mitre 1012,,X5889CXQ,3544,472 640,,,-317.292.210,-650.055.000,Localización precisa,,DNPyM,Privada,2017,2017
14140300,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Morteros,Museo Regional Morteros,Sarmiento y Riobamba,,X2421AEO,3562,404 588,,,-307.117.340,-619.966.820,Localización precisa,,DNPyM,Municipal,1974,2017
14126110,14,14126,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Nono,Museo Polifacético Rocsen,"Alto de la Quinta S/N Área Rural, a 5 Km. de Nono",,X5887BDC,3544,498 218,museorocsen@vdolores.com.ar,www.museorocsen.org,-317.980.050,-650.033.690,Localización precisa,,DNPyM,Privada,1973,2017
14049050,14,14049,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Paraje Loza Corral,Casa Museo Fernando Fader,Camino Provincial,,X5201XAD,3521,422 044,,,-299.272.000,-635.889.040,Localización precisa,,DNPyM,Provincial,1965,2017
14140330,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Porteña,Museo Municipal Porteña,Bv. 25 de Mayo S/N,,X2415BGR,3564,450 303,museoyarchivo@yahoo.com,,-310.148.790,-620.677.520,Localización precisa,,DNPyM,Municipal,1992,2017
14119170,14,14119,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Pozo del Molle,Museo Y Archivo Histórico Municipal Pablo Recla,Centro Cívico Cultural la Estación,,X5913CNE,353,483 0101,,,-320.218.670,-629.199.200,Localización precisa,,DNPyM,Municipal,1990,2017
14098230,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Municipal De Bellas Artes,Colón 149 - Planta Alta,,X5800DKC,358,467 1209,museomunicipaldebellasartes@riocuarto.gov.ar,,-331.248.000,-643.503.000,Localización precisa,,DNPyM,Municipal,1937,2017
14098230,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Histórico Regional De Río Cuarto,Fotheringham 178,,X5800DGD,358,467 1208,,,-331.212.000,-643.495.000,Localización precisa,,DNPyM,Municipal,1985,2017
14098230,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Cuarto,Museo Del Riel,Boulevard Roca y Ameghino,,X5800CJJ,358,467 1222,museodelriel@riocuarto.gov.ar,,-331.351.000,-643.430.000,Localización precisa,,DNPyM,Municipal,1999,2017
14105240,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Rural De Río Primero,Predio del Ferrocarril (Al Lado de la Terminal de Ómnibus),,X5127BGO,3574,420 026,,,-313.316.280,-636.218.560,Localización precisa,,DNPyM,Municipal,2008,2017
14105240,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Primero,Museo Histórico Y De Ciencias Naturales Del Instituto Contardo Ferrini,Pablo Robert 90,,X5127BUN,3574,420 026,,,-313.328.020,-636.228.270,Localización precisa,,DNPyM,Privada,1971,2017
14119190,14,14119,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Rio Segundo,Museo Arqueológico Provincial Aníbal Montes,Leandro N. Alem 1061,,X5960ABK,3572,428 249,,,-316.509.500,-639.093.510,Localización precisa,,DNPyM,Provincial,1974,2017
14161150,14,14161,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Rio Tercero,Museo Regional Florentina Ameghino,Int. Bonzano Entre Angélica Prado y L. Torres de Maldonado,,X5850EVB,3571,422 150,,,-321.755.250,-641.130.380,Localización precisa,,DNPyM,Municipal,1985,2017
14161150,14,14161,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Río Tercero,Museo Estafeta Postal Lastenia Torres De Maldonado,Arenales 75,,X5850CBA,3571,439 276,culturario3@itc.com.ar,,-321.653.850,-641.194.060,Localización precisa,,DNPyM,Municipal,2005,2017
14140350,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Sacanta,Museo Regional De Sacanta,Boulevar Mitre (Ex Estación Fcca),,X5945AVS,3533,492 178,,,-316.657.410,-630.453.190,Localización precisa,,DNPyM,Provincial,1985,2017
14098250,14,14098,,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Basilio,Museo Y Archivo Histórico Raúl Pautasso,Av. San Martín y 25 de Mayo,,X5841BCC,,,,,-335.002.470,-643.151.630,Localización precisa,,DNPyM,Municipal,2003,2017
14140360,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Francisco,Museo De La Ciudad,Avellaneda 170,,X2400MDB,3564,439 172,,,-314.317.950,-620.843.430,Localización precisa,,DNPyM,Municipal,2003,2017
14140360,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Francisco,Fundación Archivo Gráfico Y Museo Histórico De La Ciudad De San Francisco Y La Región,Iturraspe 901,,X2400CSG,3564,421 595,,,-314.300.260,-620.760.000,Localización precisa,,DNPyM,Privada,1997,2017
14028170,14,14028,,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Marcos Sierras,Museo Luis José Pisano,Las Gramillas,,X5282APU,354,406 265,,,-307.672.060,-646.622.150,Localización precisa,,DNPyM,Privada,,2017
14028170,14,14028,,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Marcos Sierras,Museo Hippie,Las Loras S/N,,X5282APU,3549,496 063,,,-307.672.060,-646.622.150,Localización precisa,,DNPyM,Privada,2004,2017
14028170,14,14028,,Espacios de Exhibición Patrimonial,Museos,Córdoba,San Marcos Sierras,Museo Rumi-Huasi,Libertad 595,,X5282AJF,,,,,-307.833.870,-646.431.280,Localización precisa,,DNPyM,Privada,1985,2017
14119200,14,14119,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Santiago Temple,Museo Histórico Municipal De Santiago Temple,Ex Estación Ferroviaria,,X5124BDJ,3574,497 020,,,-313.895.700,-634.182.000,Localización precisa,,DNPyM,Municipal,2003,2017
14168110,14,14168,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Sinsacate,Museo Rural De La Posta De Sinsacate,Camino a Sinsacate S/N,,X5221AAB,3525,402 240,mjn-jm@coo85.com.ar,,-309.455.450,-640.949.680,Localización precisa,,DNPyM,Nacional,1956,2017
14021280,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Unquillo,Casa Museo Y Centro Cultural Rivolta,Av. San Martín 3119,,X5109ACF,,,culturayeducacion@unquillo.gov.ar,,-312.339.000,-643.182.000,Localización precisa,,DNPyM,Municipal,2015,2017
14021280,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Unquillo,Casa Museo Spilimbergo,Avda. Spilimbergo S/N,,X5109ABQ,3543,489 033,,,-312.314.690,-643.153.670,Localización precisa,,DNPyM,Municipal,1970,2017
14021280,14,14021,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Unquillo,Casa Museo Guido Buffo Y Capilla Villa Leonor,"Camino Provincial S/N, Los Quebrachitos",,X5109ABV,,,,,-312.205.630,-643.448.280,Localización precisa,,DNPyM,Municipal,2005,2017
14091240,14,14091,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Valle Hermoso,Museo Capitán Juan De Zevallos,Avda. Pte. Perón 199,,X5168AVC,3548,470 485,munivallehermoso@yahoo.com.ar,,-311.197.390,-644.842.260,Localización precisa,,DNPyM,Municipal,1986,2017
14007270,14,14007,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Ciudad Parque,Museo Del Carruaje El Tacú,Ruta N°5 Km 69,,X5189XAX,3546,486 085,museodelcarruaje@yahoo.com.ar,,-319.142.990,-645.279.360,Localización precisa,,DNPyM,Privada,1988,2017
14049010,14,14049,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Colimba,Museo El Baúl De Los Recuerdos,Calle 5,,X5201XAB,,,,,-304.583.390,-643.269.200,Localización precisa,,DNPyM,Privada,1996,2017
14140420,14,14140,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Concepcion del Tío,Museo Histórico Regional Padre Francisco Cremasco,Gral Belgrano 422,,X2433ACJ,3576,493 121,,,-313.249.150,-628.144.790,Localización precisa,,DNPyM,Municipal,1996,2017
14126200,14,14126,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Cura Brochero,Museo Brocheriano,25 de mayo 86,,X5891ACB,3544,470 051,comunidadbrochero@yahoo.com,,-317.071.520,-650.219.460,Localización precisa,,DNPyM,Privada,1957,2017
14112130,14,14112,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa de María del Rio Seco,Museo Leopoldo Lugones,Cautivita S/N,,X5248AMI,,,,,-299.068.360,-637.223.050,Localización precisa,,DNPyM,Provincial,1945,2017
14112130,14,14112,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa de María del Rio Seco,Museo Arqueológico Municipal Enrique Ulla,Vicente Peñaloza - Jardines de la Terminal,,8248,8522,422 202,,,-299.068.360,-637.223.050,Localización precisa,,DNPyM,Municipal,1984,2017
14119210,14,14119,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa del Rosario,Museo Histórico Municipal Villa Del Rosario,Avda. San Martín 780,,X5963EMP,3573,422 395,,,-315.564.520,-635.341.390,Localización precisa,,DNPyM,Municipal,1981,2017
14105270,14,14105,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa Fontana,Museo Histórico Municipal De Villa Fontana,Av. Pedro J. Fontana 126,,X5134AMN,3575,494 010,,,-308.964.650,-631.159.170,Localización precisa,,DNPyM,Municipal,,2017
14007310,14,14007,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa General Belgrano,Museo Arqueológico Municipal Juan B. Ambrosetti,Julio a Roca 168,,X5194AAD,546,646 1333,,,-319.788.970,-645.597.840,Localización precisa,,DNPyM,Municipal,1909,2017
14042170,14,14042,,Espacios de Exhibición Patrimonial,Museos,Córdoba,Villa María,Museo De Artes Fernando Bonfiglioli,"Bv. Sarmiento Esq. San Martín, 1Er Piso",,X5901AJO,353,452 7092,,,-324.179.820,-632.375.520,Localización precisa,,DNPyM,Municipal,1972,2017
